humidity,Longitude,rain,lat,lon,temp
43.38,73.54459496,3.056163403,23.5,73.5,33.28149206
44.73,86.97901439,3.578930437,23.5,87,99.90000153
50.55,72.40826454,2.342144594,23.5,72.5,99.90000153
39.66,71.98931619,1.858860684,23.5,72,28.36045697
52.87,88.17750183,3.470696504,23.5,88.25,99.90000153
47.9,77.71675264,5.660511076,23.5,77.75,99.90000153
39.2,71.03476759,2.186296476,23.5,71,20.20047119
42.5,71.9721055,1.858860684,23.5,72,31.71524484
49.54,77.86631906,5.660511076,23.5,77.75,30.33650359
45.76,73.07347848,2.846128269,23.5,73,99.90000153
57.97,85.74820695,2.688935893,23.5,85.75,99.90000153
49.82,76.90176789,5.006939409,23.5,77,99.90000153
38.67,81.48984976,3.463473995,23.5,81.5,99.90000153
51.73,77.46154727,5.164828096,23.5,77.5,99.90000153
46.28,83.06556552,3.676551945,23.5,83,33.68215904
41.46,79.19385628,5.055212604,23.5,79.25,31.06183185
42.59,73.43508377,3.056163403,23.5,73.5,32.60144487
47.49,80.66848342,2.753692183,23.5,80.75,32.29183673
40.99,83.30386148,3.362297901,23.5,83.25,32.37595877
49.16,80.45945587,2.780553283,23.5,80.5,99.90000153
41.05,74.82684106,4.706945715,23.5,74.75,99.90000153
54.78,75.92637914,5.624481271,23.5,76,32.03555388
43.35,70.61021936,2.46843042,23.5,70.5,31.11236969
51.53,83.48509382,3.488719065,23.5,83.5,33.3289703
49.33,84.42110569,3.431370555,23.5,84.5,99.90000153
43.54,73.70467887,2.731299687,23.5,73.75,28.11731737
53.15,81.07376541,3.369449475,23.5,81,99.90000153
52.47,72.19428728,2.429127183,23.5,72.25,99.90000153
47.65,76.69980265,4.876725328,23.5,76.75,99.90000153
52.03,84.35285661,2.539353987,23.5,84.25,99.90000153
47.29,85.14848408,2.010227624,23.5,85.25,99.90000153
41.87,85.23098602,2.010227624,23.5,85.25,31.48146784
55.26,76.77351009,4.876725328,23.5,76.75,31.65701835
52.34,79.2125653,5.055212604,23.5,79.25,33.72701942
43.05,80.4432132,2.780553283,23.5,80.5,99.90000153
51.84,74.11836899,3.216816732,23.5,74,28.71944408
39.75,77.42734688,5.164828096,23.5,77.5,28.6898369
53.24,69.19200984,2.189629242,23.5,69.25,99.90000153
45.25,75.52090959,4.065582999,23.5,75.5,99.90000153
37.17,85.79025879,2.688935893,23.5,85.75,99.90000153
46.43,72.0574466,1.858860684,23.5,72,99.90000153
55.54,83.36645096,3.362297901,23.5,83.25,31.48146784
43.63,75.57194778,4.065582999,23.5,75.5,99.90000153
50.74,69.70537868,1.624251346,23.5,69.75,32.46442533
44.6,86.5368528,3.412901057,23.5,86.5,33.41402634
44.07,84.36750112,2.539353987,23.5,84.25,99.90000153
45.2,80.56496222,2.780553283,23.5,80.5,99.90000153
45.96,79.02130176,4.410647806,23.5,79,99.90000153
43.25,81.26901295,3.548047371,23.5,81.25,99.90000153
42.15,68.3746422,1.882015599,23.75,68.25,31.64807206
45.12,84.53702162,2.110673398,23.75,84.5,26.40521904
49.14,71.15844481,2.146777997,23.75,71.25,32.62435869
48.47,70.89515807,2.353181004,23.75,71,31.65701835
49.63,69.1559298,2.056428607,23.75,69.25,32.69500426
35.39,68.24159867,1.882015599,23.75,68.25,99.90000153
42.66,79.3470468,4.817445987,23.75,79.25,32.54163478
47.77,88.50019839,3.119260875,23.75,88.5,99.90000153
49.48,84.35932421,2.454247639,23.75,84.25,99.90000153
54.48,74.78827332,5.80994056,23.75,74.75,31.71830748
43.37,68.56867902,1.827895325,23.75,68.5,99.90000153
45.39,87.31891753,3.314213831,23.75,87.25,33.22506526
50.38,85.69670162,2.620115778,23.75,85.75,99.90000153
43.78,78.86099501,4.266598397,23.75,78.75,99.90000153
45.07,69.03436422,1.893665388,23.75,69,33.68345585
52.03,71.83670838,2.176777692,23.75,71.75,99.90000153
52.92,82.30007953,3.4633413,23.75,82.25,99.90000153
43.99,88.14212757,3.150205675,23.75,88.25,21.03097782
42.42,86.54742773,3.993186112,23.75,86.5,31.59805477
42.68,87.03351348,3.070277986,23.75,87,99.90000153
37.58,85.8538294,2.620115778,23.75,85.75,32.66331779
39.73,81.04290573,3.04726215,23.75,81,99.90000153
49.75,81.92741787,3.428489801,23.75,82,99.90000153
45.28,80.44407482,2.511591899,23.75,80.5,99.90000153
52.2,73.09519512,2.812080148,23.75,73,99.90000153
44.14,78.46176823,4.848912561,23.75,78.5,99.90000153
50.64,68.22137074,1.882015599,23.75,68.25,99.90000153
45.35,77.65148011,5.383351017,23.75,77.75,99.90000153
54.51,81.20799348,3.462981038,23.75,81.25,19.82988609
55.82,76.0021372,5.455820596,23.75,76,99.90000153
45,86.99229118,3.070277986,23.75,87,33.6970134
56.15,78.84730098,4.266598397,23.75,78.75,21.77554163
39.12,82.87771799,3.050645933,23.75,83,21.15057595
49.29,79.54268592,4.038587516,23.75,79.5,28.59723763
49.07,91.52374527,6.297487385,23.75,91.5,24.62672651
43.06,81.25356642,3.462981038,23.75,81.25,99.90000153
45.42,78.3432797,5.541565212,23.75,78.25,99.90000153
39.09,83.67056293,3.426301823,23.75,83.75,32.66331779
46.97,84.72577092,2.990790904,23.75,84.75,99.90000153
40.43,68.06070967,1.866240597,23.75,68,99.90000153
45.8,78.99370098,4.333607311,23.75,79,33.65563505
38.72,73.51450176,2.795193042,23.75,73.5,99.90000153
40.22,80.55698749,2.511591899,23.75,80.5,99.90000153
43.17,78.23415727,5.541565212,23.75,78.25,35.06562295
50.45,78.86669071,4.266598397,23.75,78.75,99.90000153
52.07,75.4409615,5.563299802,23.75,75.5,32.30025783
48.41,74.64056385,5.80994056,23.75,74.75,31.56719101
45.1,81.40167577,3.372870413,23.75,81.5,99.90000153
47.87,76.87625199,4.883236834,23.75,77,99.90000153
51.2,82.0198203,3.428489801,23.75,82,99.90000153
48.12,78.41851643,4.848912561,23.75,78.5,99.90000153
44.93,81.63137193,3.382638831,23.75,81.75,99.90000153
41.9,72.12902684,2.752280596,23.75,72.25,32.39753011
46.53,85.83432301,2.620115778,23.75,85.75,26.40521904
42.48,84.51870392,2.110673398,23.75,84.5,31.54459259
55.51,82.37904867,3.243993275,23.75,82.5,28.54359613
41.52,87.1327704,3.314213831,23.75,87.25,31.06800646
45.24,85.60618186,2.705382594,23.75,85.5,99.90000153
46.06,84.6436163,2.990790904,23.75,84.75,31.91402437
49.15,76.2602721,5.598503239,23.75,76.25,99.90000153
45.65,72.42784587,1.474699331,23.75,72.5,31.59821639
49.82,74.51028044,3.696216207,23.75,74.5,25.34372208
37.73,80.7825478,2.478820395,23.75,80.75,99.90000153
47.73,68.90534344,1.893665388,23.75,69,99.90000153
36.82,73.26358017,2.893793192,23.75,73.25,32.31067848
43.42,92.84051723,4.724300966,23.75,92.75,29.92295715
52.47,68.90032995,1.893665388,23.75,69,99.90000153
50.29,85.03071456,2.82980731,23.75,85,31.58945399
43.17,80.16120969,2.823573128,23.75,80.25,29.0063429
39.53,86.51836961,3.993186112,23.75,86.5,99.90000153
47.13,72.50967156,1.474699331,23.75,72.5,32.88658869
50.57,77.5135765,4.79046557,23.75,77.5,99.90000153
43.19,93.36427667,4.010549796,23.75,93.25,99.90000153
46.44,71.39047906,2.468678066,23.75,71.5,99.90000153
43.46,70.38807338,2.405681062,23.75,70.5,99.90000153
44.77,85.4483162,2.705382594,23.75,85.5,34.86800042
34.6,71.83251855,2.176777692,23.75,71.75,29.97738378
48.81,71.70451731,2.176777692,23.75,71.75,99.90000153
49.16,72.97743615,2.812080148,23.75,73,32.32064237
53.98,84.64560884,2.990790904,23.75,84.75,25.98406199
56.91,85.23479247,2.432298324,23.75,85.25,99.90000153
46.8,85.3527761,2.432298324,23.75,85.25,99.90000153
42.59,82.9322296,3.050645933,23.75,83,99.90000153
40.69,84.86488728,2.990790904,23.75,84.75,99.90000153
37.67,71.28514737,2.146777997,23.75,71.25,99.90000153
35.49,72.97329721,2.812080148,23.75,73,99.90000153
43.64,81.14490972,3.462981038,23.75,81.25,99.90000153
43.57,85.89610297,3.604701886,23.75,86,24.45453679
50.15,71.20375687,2.146777997,23.75,71.25,32.22342276
45.49,87.03675612,3.070277986,23.75,87,29.80566684
49.15,80.82253305,2.478820395,23.75,80.75,99.90000153
50.15,88.24935669,3.150205675,23.75,88.25,99.90000153
55.45,76.29418818,5.598503239,23.75,76.25,99.90000153
50.02,72.06034195,1.738486653,23.75,72,99.90000153
44.89,87.66551373,2.610371811,23.75,87.75,30.79048234
50.35,78.11131372,5.600186609,23.75,78,33.65563505
44.72,85.2240604,2.432298324,23.75,85.25,99.90000153
43.51,73.36174318,2.893793192,23.75,73.25,28.64613633
48.94,81.29565355,3.462981038,23.75,81.25,99.90000153
45.8,70.46730256,2.405681062,23.75,70.5,99.90000153
49.26,72.32337364,2.752280596,23.75,72.25,32.5472071
54.51,76.77083627,4.657496782,23.75,76.75,99.90000153
45.35,71.84829278,2.176777692,23.75,71.75,31.89724798
47.01,74.7675374,5.80994056,23.75,74.75,34.71733005
43.29,69.82245904,1.851816567,23.75,69.75,28.6898369
46.73,83.40518444,3.216815548,23.75,83.5,28.96602575
40.19,72.74697265,2.610987165,23.75,72.75,99.90000153
44.5,78.53255943,4.848912561,23.75,78.5,99.90000153
48.74,87.66570459,2.610371811,23.75,87.75,99.90000153
50.34,93.18894544,4.010549796,23.75,93.25,31.65701835
43.33,68.25152885,1.882015599,23.75,68.25,99.90000153
45.7,79.33019825,4.817445987,23.75,79.25,99.90000153
45.36,73.28086824,2.893793192,23.75,73.25,32.15331585
35.93,74.38026361,3.696216207,23.75,74.5,99.90000153
34.43,87.482017,3.230982483,23.75,87.5,32.85595954
55.92,80.84904997,2.478820395,23.75,80.75,99.90000153
43.85,68.11353995,1.866240597,23.75,68,32.46442533
53.11,86.25110615,3.597122553,23.75,86.25,99.90000153
41.79,78.24132748,5.541565212,23.75,78.25,99.90000153
47.75,70.51968193,2.405681062,23.75,70.5,31.32059527
43.45,78.4324159,4.848912561,23.75,78.5,99.90000153
41.25,84.82023088,2.990790904,23.75,84.75,32.65867459
50.9,76.12534809,5.598503239,23.75,76.25,31.92372907
42.97,76.87841236,4.883236834,23.75,77,99.90000153
49.42,80.82427529,2.478820395,23.75,80.75,31.31902242
41.82,78.89911741,4.333607311,23.75,79,99.90000153
52.04,91.89151693,5.48173822,23.75,92,21.98828468
44.48,87.69338433,2.610371811,23.75,87.75,99.90000153
48.08,91.40536546,6.297487385,23.75,91.5,31.89724798
45.54,93.17338958,4.010549796,23.75,93.25,99.90000153
51.94,88.1387672,3.150205675,23.75,88.25,99.90000153
50.59,76.5939034,5.123983416,23.75,76.5,99.90000153
35.77,76.52365025,5.123983416,23.75,76.5,34.12648631
48.55,71.88497082,1.738486653,23.75,72,99.90000153
54.28,76.40391027,5.123983416,23.75,76.5,99.90000153
45.02,69.92218859,1.987974769,23.75,70,99.90000153
42.78,70.14381429,2.317766138,23.75,70.25,99.90000153
39.41,70.95508841,2.353181004,23.75,71,32.60144487
37.43,80.30601081,2.823573128,23.75,80.25,99.90000153
50.84,91.96694831,5.48173822,23.75,92,99.90000153
59.2,75.82905611,5.853671772,23.75,75.75,99.90000153
31.63,69.95667655,1.987974769,23.75,70,99.90000153
51.83,75.02480382,4.814369113,23.75,75,99.90000153
45.46,91.3599819,4.789145469,23.75,91.25,99.90000153
49.76,77.32453319,4.477975535,23.75,77.25,99.90000153
45.95,75.04400397,4.814369113,23.75,75,31.78974203
46.88,69.2867634,2.056428607,23.75,69.25,32.22873374
52.82,85.90483904,3.604701886,23.75,86,99.90000153
43.91,80.8484119,2.478820395,23.75,80.75,32.49028192
46.41,71.83588502,2.176777692,23.75,71.75,99.90000153
48.66,73.41894894,2.795193042,23.75,73.5,20.15590396
51.66,78.93435176,4.333607311,23.75,79,99.90000153
40.91,83.38308472,3.216815548,23.75,83.5,31.82647256
43.09,73.08919319,2.812080148,23.75,73,99.90000153
44.29,77.31284823,4.083798105,24,77.25,33.22506526
51.06,77.96688967,4.395722427,24,78,29.13746892
42.73,73.09503404,2.878506394,24,73,99.90000153
46.92,87.54032576,3.667712859,24,87.5,99.90000153
41.37,68.08730392,1.779412244,24,68,99.90000153
47.42,94.11162084,2.253696461,24,94,24.45453679
48.25,70.00126175,2.12245353,24,70,99.90000153
46.1,86.38211605,3.689036099,24,86.5,99.90000153
42.15,80.75187703,2.366901894,24,80.75,99.90000153
44.34,80.91434897,2.906531886,24,81,32.36782748
44.68,75.22830025,5.652774928,24,75.25,99.90000153
49.09,77.89117182,4.395722427,24,78,29.67633612
49.61,69.11492603,1.838756052,24,69,28.54527119
49.13,87.99047362,2.331103743,24,88,99.90000153
53.43,77.03933618,4.22943141,24,77,99.90000153
49.49,83.46981269,2.445344185,24,83.5,99.90000153
48.25,83.56826634,2.445344185,24,83.5,99.90000153
46.26,91.17686768,6.262972704,24,91.25,99.90000153
47.09,92.10470384,6.331590456,24,92,99.90000153
48.83,70.96149791,1.955296072,24,71,29.31598256
46.22,88.27133675,2.503767287,24,88.25,99.90000153
49.11,71.65690625,1.907874306,24,71.75,99.90000153
45.28,84.23947778,2.308779266,24,84.25,99.90000153
52.28,79.28063309,4.102687863,24,79.25,30.89950319
39.36,72.16867477,2.552746708,24,72.25,99.90000153
48.59,91.9008068,6.331590456,24,92,29.95246365
51.53,93.40378822,2.714700846,24,93.5,99.90000153
37.27,73.44892062,3.487818039,24,73.5,99.90000153
45.36,78.05650685,4.395722427,24,78,32.11437577
48.06,77.18179045,4.083798105,24,77.25,32.88658869
49.64,86.32115536,2.669351211,24,86.25,99.90000153
44.56,71.52433563,2.030503655,24,71.5,30.22543307
40.33,88.60492333,2.730336402,24,88.5,99.90000153
52.28,72.45283613,1.834837925,24,72.5,99.90000153
42.55,69.75033353,1.872535977,24,69.75,31.30349442
48.26,69.69700596,1.872535977,24,69.75,99.90000153
45.12,92.6885483,5.843982064,24,92.75,99.90000153
53.48,77.18301621,4.083798105,24,77.25,99.90000153
46.95,76.93722834,4.22943141,24,77,99.90000153
44.63,74.95713601,6.342976586,24,75,99.90000153
47.31,70.03805235,2.12245353,24,70,32.42545672
45.88,72.38922897,1.834837925,24,72.5,99.90000153
45.71,85.28728151,2.858032469,24,85.25,99.90000153
40.08,88.27200988,2.503767287,24,88.25,32.37595877
45.84,93.9812538,2.253696461,24,94,99.90000153
53.28,78.87446152,3.865691946,24,78.75,20.90170443
39.09,75.57627965,5.557707342,24,75.5,99.90000153
45.95,91.14897724,6.262972704,24,91.25,31.08962189
58.17,73.35115672,2.759746983,24,73.25,99.90000153
44.37,71.68706707,1.907874306,24,71.75,31.97227125
41.19,85.67167162,2.855166972,24,85.75,31.1021252
41.94,78.6922404,3.865691946,24,78.75,32.92391862
47.95,83.81958681,3.25646289,24,83.75,99.90000153
50.05,79.75285651,4.027941689,24,79.75,99.90000153
41.46,84.94753699,3.136931563,24,85,31.73629314
34.24,73.87266758,3.277265256,24,73.75,99.90000153
43.4,78.58803983,4.45810972,24,78.5,99.90000153
43.06,88.25958561,2.503767287,24,88.25,99.90000153
54.38,73.09316114,2.878506394,24,73,99.90000153
45.81,86.74729998,3.340130752,24,86.75,33.59759253
50.59,69.35352098,1.921280469,24,69.25,99.90000153
41.62,74.85196271,7.723088648,24,74.75,26.85968293
44.73,71.05475718,1.955296072,24,71,99.90000153
51.05,81.26890454,3.260478804,24,81.25,99.90000153
47.29,72.25670932,2.552746708,24,72.25,99.90000153
53.56,82.27020278,2.969118743,24,82.25,32.66995591
45.41,88.41607033,2.730336402,24,88.5,99.90000153
51.43,92.9984963,5.432862534,24,93,31.65701835
58.03,69.43783218,1.883308886,24,69.5,20.49624865
44.45,69.85756222,1.872535977,24,69.75,99.90000153
45.14,82.06885464,3.422186781,24,82,99.90000153
42.7,72.99325217,2.878506394,24,73,99.90000153
48.33,86.59980807,3.689036099,24,86.5,99.90000153
50.67,79.80633005,4.027941689,24,79.75,34.14790501
51.67,80.78957001,2.366901894,24,80.75,99.90000153
39.89,81.95427064,3.422186781,24,82,99.90000153
37.61,74.58879072,6.207540447,24,74.5,99.90000153
46.8,68.84857995,1.770557157,24,68.75,31.55487043
46.54,87.32988217,3.825508671,24,87.25,99.90000153
45.48,68.65363351,1.770557157,24,68.75,30.85172048
44.27,77.9172173,4.395722427,24,78,99.90000153
39.13,88.61648824,2.730336402,24,88.5,34.11914616
49.46,91.60243186,8.237554935,24,91.5,33.4443304
47.49,91.76628518,8.061549901,24,91.75,99.90000153
43.04,91.60825663,8.237554935,24,91.5,99.90000153
41.52,73.59365381,3.487818039,24,73.5,99.90000153
45.09,69.23319901,1.921280469,24,69.25,99.90000153
48.56,74.68254778,7.723088648,24,74.75,33.4443304
40.23,72.24101988,2.552746708,24,72.25,99.90000153
51.78,69.99342641,2.12245353,24,70,31.45231646
46.58,77.39236476,4.274903296,24,77.5,99.90000153
41.2,77.88663543,4.395722427,24,78,99.90000153
47.25,76.00854508,4.971643563,24,76,31.30754492
40.03,85.19642479,2.858032469,24,85.25,99.90000153
50,73.67801843,3.277265256,24,73.75,26.85968293
51.83,70.36830821,2.313710436,24,70.25,99.90000153
49.16,80.48940345,2.322258761,24,80.5,35.06562295
37.82,78.57360501,4.45810972,24,78.5,99.90000153
37.17,70.16305145,2.313710436,24,70.25,99.90000153
45.29,73.20409729,2.759746983,24,73.25,31.03790034
45.63,91.73436134,8.061549901,24,91.75,99.90000153
59.78,80.64439181,2.366901894,24,80.75,99.90000153
40.24,81.11223078,2.906531886,24,81,99.90000153
48.14,87.39173085,3.667712859,24,87.5,99.90000153
44.8,94.02133389,2.253696461,24,94,99.90000153
40.74,78.33847901,4.354959002,24,78.25,31.71830748
39.28,80.83597122,2.366901894,24,80.75,34.51441068
53.4,72.06094483,2.29863845,24,72,99.90000153
45.23,78.23315524,4.354959002,24,78.25,32.14056139
46.82,82.02825205,3.422186781,24,82,31.67957706
35.15,69.8570257,1.872535977,24,69.75,28.71944408
43.49,84.71892572,2.662956519,24,84.75,99.90000153
49.59,74.07815745,3.487064048,24,74,27.46248937
45.67,81.23101584,3.260478804,24,81.25,99.90000153
44.9,82.61674478,3.215959802,24,82.5,99.90000153
47.03,83.57869195,2.445344185,24,83.5,33.65940802
42.13,93.66220195,2.292916708,24,93.75,33.59759253
36.9,72.06833682,2.29863845,24,72,99.90000153
44.85,79.96656104,3.584419676,24,80,28.76470959
56.5,80.89294201,2.906531886,24,81,99.90000153
42.55,85.0363307,3.136931563,24,85,99.90000153
47.62,78.96124244,4.062057906,24,79,32.19569273
45.27,92.95647073,5.432862534,24,93,32.62435869
48.64,85.47811438,2.590189511,24,85.5,31.9873446
51.26,86.49950622,3.689036099,24,86.5,99.90000153
40.14,82.66095042,2.824099735,24,82.75,32.6230562
37.81,76.20197689,4.565983263,24,76.25,32.06624762
58.23,85.66872592,2.855166972,24,85.75,32.52712987
40.52,84.86944103,2.662956519,24,84.75,99.90000153
50.8,82.41757761,3.215959802,24,82.5,99.90000153
45.09,80.02741154,3.584419676,24,80,99.90000153
43.82,88.44015542,2.730336402,24,88.5,31.92372907
50.91,69.60411417,1.883308886,24,69.5,32.62435869
56.95,93.12364388,5.432862534,24,93,28.71944408
42.07,80.53364448,2.322258761,24,80.5,99.90000153
54.02,68.99352281,1.838756052,24,69,99.90000153
45.19,79.47388322,4.113399953,24,79.5,32.66331779
52.31,84.46089476,2.176316984,24,84.5,99.90000153
53.15,79.65815373,4.027941689,24,79.75,31.97227125
39.23,69.89205968,2.12245353,24,70,99.90000153
38.15,93.526615,2.714700846,24,93.5,99.90000153
48.8,78.38101759,4.45810972,24,78.5,99.90000153
41.75,92.11194979,6.331590456,24,92,99.90000153
41.06,92.18358896,5.846759427,24,92.25,99.90000153
41.2,86.28371725,2.669351211,24,86.25,31.36094154
48.12,88.39707652,2.730336402,24,88.5,32.5043043
44,83.13424302,2.675799558,24,83.25,33.46740625
47.29,86.9254457,3.394207472,24,87,99.90000153
46.77,72.90506189,2.878506394,24,73,31.75246976
38.75,82.78775874,2.824099735,24,82.75,99.90000153
44.64,74.60876672,6.207540447,24,74.5,31.88696397
55.79,80.15620907,2.456022428,24,80.25,99.90000153
44.07,75.50441251,5.557707342,24,75.5,99.90000153
41,85.10195643,3.136931563,24,85,99.90000153
52.75,92.91357386,5.432862534,24,93,99.90000153
35.45,72.87312734,2.915958186,24,72.75,32.04400985
46.46,69.57494564,1.883308886,24,69.5,99.90000153
39.68,87.30872359,3.825508671,24,87.25,32.88658869
50.83,93.65877636,2.292916708,24,93.75,31.91876662
46.98,76.24120924,4.565983263,24,76.25,99.90000153
47.27,70.9057463,1.955296072,24,71,32.46442533
38.57,77.46786668,4.274903296,24,77.5,31.43902689
52.21,83.12473906,2.581624236,24,83,99.90000153
45.85,77.48205773,4.274903296,24,77.5,32.59699836
49.79,92.20118289,5.846759427,24,92.25,99.90000153
47.11,75.40708619,5.557707342,24,75.5,32.37100396
40.18,84.94512705,3.136931563,24,85,99.90000153
47.34,86.31090129,2.669351211,24,86.25,99.90000153
42.89,76.46838667,3.879237928,24,76.5,99.90000153
46.57,79.53784001,4.113399953,24,79.5,99.90000153
40.89,87.51859743,3.667712859,24,87.5,99.90000153
41.75,80.97848388,2.906531886,24,81,32.04668246
47.33,69.43603834,1.883308886,24,69.5,99.90000153
53.92,75.04824479,6.342976586,24,75,99.90000153
51.25,72.23181625,2.552746708,24,72.25,27.74566411
51.5,82.13518194,2.969118743,24,82.25,99.90000153
40.83,72.24749021,2.552746708,24,72.25,99.90000153
43.3,79.98052658,3.584419676,24,80,99.90000153
46.24,78.77648269,3.865691946,24,78.75,33.85698486
45.31,91.57309944,8.237554935,24,91.5,99.90000153
33.23,77.53822414,4.274903296,24,77.5,99.90000153
38.17,85.82670803,3.151181631,24.25,85.75,99.90000153
47.8,77.60029345,4.183165329,24.25,77.5,99.90000153
46.22,73.32793489,2.726551003,24.25,73.25,99.90000153
52.85,83.82815858,1.805690845,24.25,83.75,31.88696397
45.2,77.17507871,4.136478743,24.25,77.25,32.09442334
41.87,84.39306159,2.62253722,24.25,84.5,29.50968142
42.86,79.66660233,3.88035031,24.25,79.75,99.90000153
42.22,72.13612579,2.010551308,24.25,72.25,32.60144487
35.71,72.90687945,3.269970725,24.25,73,99.90000153
49.75,86.16882393,2.820642524,24.25,86.25,99.90000153
50.63,71.18720791,1.590294421,24.25,71.25,99.90000153
47.8,72.45516648,2.474296552,24.25,72.5,99.90000153
49.03,83.50243609,1.550826195,24.25,83.5,99.90000153
42.23,74.504065,4.795811237,24.25,74.5,20.52858074
42.67,86.19365492,2.820642524,24.25,86.25,31.74369825
52.62,74.02185755,2.974247534,24.25,74,34.12648631
47.2,84.59285192,2.62253722,24.25,84.5,99.90000153
53.81,82.26164056,3.277623421,24.25,82.25,33.41402634
58.98,77.89624348,4.278632619,24.25,78,99.90000153
50.92,79.1136862,3.838020929,24.25,79,31.88696397
45,85.93812386,2.883656935,24.25,86,99.90000153
45.23,88.35569471,2.560919427,24.25,88.25,99.90000153
36.19,87.50663126,3.894809246,24.25,87.5,31.12018161
41.98,86.21164931,2.820642524,24.25,86.25,99.90000153
49.85,70.95057345,1.783783887,24.25,71,99.90000153
45.14,86.62473785,2.16590506,24.25,86.5,33.3887334
48.54,71.79939627,1.745111491,24.25,71.75,99.90000153
56.84,81.12822152,3.377970604,24.25,81.25,24.40312714
41.2,78.4955654,3.125231814,24.25,78.5,99.90000153
51.67,70.63792186,1.988793904,24.25,70.75,28.11731737
47.37,81.89967552,3.341909032,24.25,82,99.90000153
48.79,71.64311299,1.745111491,24.25,71.75,32.7761276
36.64,72.30346809,2.010551308,24.25,72.25,99.90000153
43.32,80.29783357,2.441986007,24.25,80.25,32.15808916
42.82,79.09492551,3.838020929,24.25,79,32.20859777
47.8,70.65083071,1.988793904,24.25,70.75,32.15808916
45.18,72.14477783,2.010551308,24.25,72.25,32.85595954
46,72.22256421,2.010551308,24.25,72.25,99.90000153
47.67,80.91148942,2.958380169,24.25,81,99.90000153
45.22,75.61360551,6.202817407,24.25,75.5,99.90000153
47.72,82.61010785,2.854014087,24.25,82.5,31.75566139
42.74,78.24790418,4.079084061,24.25,78.25,32.31087637
53.06,83.26662148,2.267272748,24.25,83.25,27.20451105
57.93,74.69107307,7.03163736,24.25,74.75,29.50968142
42.4,94.36398006,2.253429462,24.25,94.25,31.08962189
49.77,93.43847498,2.670210971,24.25,93.5,99.90000153
36.43,77.70733709,4.30323771,24.25,77.75,99.90000153
47.03,71.20432225,1.590294421,24.25,71.25,99.90000153
44.7,78.90943606,3.838020929,24.25,79,99.90000153
51,94.31278793,2.253429462,24.25,94.25,99.90000153
56.22,70.26942502,2.374741896,24.25,70.25,99.90000153
52.18,85.46626828,2.282482882,24.25,85.5,33.27645324
48.29,71.53215395,1.646665489,24.25,71.5,99.90000153
43.29,92.98192405,5.736874165,24.25,93,28.96602575
49.12,92.12572695,7.542349368,24.25,92.25,99.90000153
56.11,68.71553958,1.78102885,24.25,68.75,99.90000153
47.2,72.58700727,2.474296552,24.25,72.5,99.90000153
47.58,77.50057539,4.183165329,24.25,77.5,31.87243732
44.97,91.63672873,7.797199267,24.25,91.75,99.90000153
36.06,93.27439608,3.559261809,24.25,93.25,31.78974203
51.07,81.88578486,3.341909032,24.25,82,99.90000153
41.88,85.0215557,2.95711588,24.25,85,99.90000153
52.69,83.59343078,1.550826195,24.25,83.5,99.90000153
40.83,92.24656992,7.542349368,24.25,92.25,31.54459259
47.65,74.45635433,4.795811237,24.25,74.5,99.90000153
42.73,80.18408938,2.441986007,24.25,80.25,31.71524484
45.92,82.08490909,3.341909032,24.25,82,31.82647256
52.56,87.86838596,2.869894023,24.25,87.75,32.7761276
52.74,83.80781066,1.805690845,24.25,83.75,31.25441035
44.65,71.60961653,1.646665489,24.25,71.5,99.90000153
52.9,92.51866905,7.192266132,24.25,92.5,32.46442533
54.49,73.53270432,2.918508279,24.25,73.5,31.21246262
51.07,78.59802713,3.125231814,24.25,78.5,99.90000153
52.63,75.26844522,5.943635809,24.25,75.25,99.90000153
43.1,81.08249817,2.958380169,24.25,81,99.90000153
52.56,92.66927626,5.824476377,24.25,92.75,99.90000153
53.48,71.94293295,2.012656495,24.25,72,26.04677803
44.43,88.00580026,2.377284637,24.25,88,99.90000153
49.13,92.7908207,5.824476377,24.25,92.75,31.97227125
43.33,83.52887196,1.550826195,24.25,83.5,33.28149206
46.39,83.62366057,1.550826195,24.25,83.5,99.90000153
43.2,77.12848306,4.136478743,24.25,77.25,99.90000153
41.66,87.58132926,3.894809246,24.25,87.5,99.90000153
35.35,83.24100684,2.267272748,24.25,83.25,99.90000153
47.29,77.05971046,4.091506881,24.25,77,99.90000153
44.62,71.40924531,1.646665489,24.25,71.5,99.90000153
51.54,77.60722717,4.183165329,24.25,77.5,28.96602575
57.73,75.7170974,4.942568877,24.25,75.75,99.90000153
44.31,73.65063885,2.96945753,24.25,73.75,99.90000153
42.96,75.31435848,5.943635809,24.25,75.25,30.63901694
47.52,77.25263834,4.136478743,24.25,77.25,33.4347595
44.74,79.52242865,4.030524802,24.25,79.5,99.90000153
41.65,74.01433757,2.974247534,24.25,74,31.64807206
40.58,71.299176,1.590294421,24.25,71.25,99.90000153
49.47,91.84024497,7.797199267,24.25,91.75,31.25441035
49.46,84.55518656,2.62253722,24.25,84.5,99.90000153
40.36,93.68394576,2.318406747,24.25,93.75,31.84136191
53.68,69.62299586,1.831264772,24.25,69.5,33.59759253
39.06,76.49131143,4.256276436,24.25,76.5,32.36023206
49.19,77.7164036,4.30323771,24.25,77.75,31.28544783
35.63,81.28340024,3.377970604,24.25,81.25,32.26574635
41.29,82.74322452,2.718568818,24.25,82.75,99.90000153
